timestamp,computer_name,computer_id,os_system,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_percent,disk_free_gb,disk_total_gb,process_count,temperature,uptime_hours,network_sent_mb,network_recv_mb,security_score,antivirus_enabled,real_time_protection,definition_age_days,suspicious_activity_count,vulnerability_count,security_software_count
2025-06-28T20:01:34.806326,KxcPc,KxcPc,Windows,12.6,48.4,15.418964385986328,31.835979461669922,92.73354165193072,45.39258575439453,624.6865196228027,284,0,6.316105821728707,387.29149055480957,5557.065629005432,0,False,False,0,0,0,0
2025-06-28T20:02:35.826327,KxcPc,KxcPc,Windows,10.2,48.7,15.493659973144531,31.835979461669922,92.73354165193072,45.39258575439453,624.6865196228027,284,0,6.333055389655961,387.36069107055664,5557.394152641296,0,False,False,0,0,0,0
2025-06-28T20:03:36.844876,KxcPc,KxcPc,Windows,14.1,48.9,15.569141387939453,31.835979461669922,92.73354165193072,45.39258575439453,624.6865196228027,284,0,6.350005797015296,387.74946784973145,5557.607050895691,0,False,False,0,0,0,0
2025-06-28T20:04:37.867319,KxcPc,KxcPc,Windows,11.8,48.9,15.552265167236328,31.835979461669922,92.73354226258857,45.392581939697266,624.6865196228027,283,0,6.366956809361776,388.2823123931885,5558.0361614227295,0,False,False,0,0,0,0
2025-06-28T20:05:38.890428,KxcPc,KxcPc,Windows,13.9,54.2,17.270626068115234,31.835979461669922,92.73354226258857,45.392581939697266,624.6865196228027,311,0,6.386337858107355,392.0638380050659,5609.4903173446655,70,True,True,0,1,2,1
2025-06-28T20:06:48.664497,KxcPc,KxcPc,Windows,28.6,55.5,17.681461334228516,31.835979461669922,92.73354287324644,45.392578125,624.6865196228027,312,0,6.403290584418508,394.9019470214844,5658.147255897522,0,False,False,0,0,0,0
2025-06-28T20:07:49.692868,KxcPc,KxcPc,Windows,26.1,54.8,17.457134246826172,31.835979461669922,92.73354348390428,45.392574310302734,624.6865196228027,311,0,6.420241448945469,397.10180377960205,5693.621315002441,0,False,False,0,0,0,0
2025-06-28T20:08:50.716596,KxcPc,KxcPc,Windows,10.9,55.1,17.529006958007812,31.835979461669922,92.73354348390428,45.392574310302734,624.6865196228027,311,0,6.437191971143087,400.4226541519165,5733.494570732117,0,False,False,0,0,0,0
2025-06-28T20:09:51.737295,KxcPc,KxcPc,Windows,32.1,55.1,17.555953979492188,31.835979461669922,92.73354409456212,45.39257049560547,624.6865196228027,303,0,6.454142280817032,402.1359100341797,5768.839370727539,0,False,False,0,0,0,0
2025-06-28T20:10:52.759577,KxcPc,KxcPc,Windows,8.0,52.6,16.737960815429688,31.835979461669922,92.73354409456212,45.39257049560547,624.6865196228027,306,0,6.4733711047305,403.4700050354004,5795.588102340698,70,True,True,0,1,2,1
2025-06-28T20:12:01.983651,KxcPc,KxcPc,Windows,12.6,52.5,16.72939682006836,31.835979461669922,92.73354470521997,45.3925666809082,624.6865196228027,310,0,6.49032165547212,405.2478332519531,5854.231855392456,0,False,False,0,0,0,0
2025-06-28T20:13:03.006112,KxcPc,KxcPc,Windows,8.4,52.5,16.72823715209961,31.835979461669922,92.73354470521997,45.3925666809082,624.6865196228027,309,0,6.507272524502542,406.40333461761475,5901.927731513977,0,False,False,0,0,0,0
2025-06-28T20:14:04.028724,KxcPc,KxcPc,Windows,24.6,53.1,16.89590072631836,31.835979461669922,92.73354470521997,45.3925666809082,624.6865196228027,314,0,6.524223428964615,407.85780143737793,5947.081510543823,0,False,False,0,0,0,0
